step_id,pid,interaction_id,order_id,level,text_entry,text_type,who,category,subcat,end,status,date,time,dt
233,20,1,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/6/2021,15:13,10/6/2021 15:13
234,20,1,7,3,  Definition,prompt,bot,main_topic,water,0,start,10/6/2021,15:13,10/6/2021 15:13
235,20,1,8,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/6/2021,15:13,10/6/2021 15:13
236,20,1,9,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/6/2021,15:14,10/6/2021 15:14
237,20,1,10,3, WF Impact,prompt,bot,main_topic,water,-1,abort,10/6/2021,15:14,10/6/2021 15:14
238,21,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/6/2021,19:34,10/6/2021 19:34
239,21,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/6/2021,19:34,10/6/2021 19:34
240,21,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/6/2021,19:34,10/6/2021 19:34
241,21,1,4,3, I need some inspiration,prompt,bot,writing,check-choose,0,assign,10/6/2021,19:34,10/6/2021 19:34
242,21,1,5,4, Water footprint,prompt,bot,writing,check-choose,0,assign,10/6/2021,19:35,10/6/2021 19:35
243,21,1,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/6/2021,19:35,10/6/2021 19:35
244,21,1,7,3,  Definition,prompt,bot,main_topic,water,0,start,10/6/2021,19:35,10/6/2021 19:35
245,21,1,8,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/6/2021,19:35,10/6/2021 19:35
246,21,1,9,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/6/2021,19:35,10/6/2021 19:35
247,21,1,10,3, Impact,prompt,bot,main_topic,water,0,start,10/6/2021,19:36,10/6/2021 19:36
248,21,1,11,3, Sustainability,prompt,bot,main_topic,water,0,start,10/6/2021,19:36,10/6/2021 19:36
249,21,1,12,4, Let's look at the whole list of SDGs,prompt,bot,main_topic,water,0,assign,10/6/2021,19:36,10/6/2021 19:36
250,21,1,13,5, 3 -Good Health and Well-Being,prompt,bot,sustainability,choose-sdg,0,start,10/6/2021,19:37,10/6/2021 19:37
251,21,1,14,6, Yes know more about SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/6/2021,19:37,10/6/2021 19:37
252,21,1,15,6, Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/6/2021,19:37,10/6/2021 19:37
253,21,1,16,7, 7 -Affordable and Clean Energy,prompt,bot,sustainability,choose-sdg,0,start,10/6/2021,19:37,10/6/2021 19:37
254,21,1,17,8, Yes know more about SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/6/2021,19:38,10/6/2021 19:38
255,21,1,18,6, Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/6/2021,19:38,10/6/2021 19:38
256,21,1,19,7, 14 -Life Below Water,prompt,bot,sustainability,choose-sdg,0,start,10/6/2021,19:38,10/6/2021 19:38
257,21,1,20,8," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/6/2021,19:39,10/6/2021 19:39
258,21,1,21,8," No, topics",prompt,bot,sustainability,choose-sdg,0,end,10/6/2021,19:39,10/6/2021 19:39
259,21,1,22,8, End,prompt,bot,end,bot,1,end,10/6/2021,19:39,10/6/2021 19:39
260,22,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/7/2021,07:23,10/7/2021 00:00
261,22,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,07:23,10/7/2021 00:00
262,22,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/7/2021,07:23,10/7/2021 00:00
263,22,1,4,3, I need some inspiration,prompt,bot,writing,check-choose,0,assign,10/7/2021,07:23,10/7/2021 00:00
264,22,1,5,4, Embodied Carbon,prompt,bot,writing,check-choose,0,assign,10/7/2021,07:23,10/7/2021 00:00
265,22,1,6,2, Go --> Embodied Carbon,bot_move,bot,main_topic,embody,0,start,10/7/2021,07:24,10/7/2021 07:24
266,22,1,7,3, EC Definition,prompt,bot,main_topic,embody,0,start,10/7/2021,07:24,10/7/2021 07:24
267,22,1,8,4, Other topics,prompt,bot,main_topic,embody,0,assign,10/7/2021,07:24,10/7/2021 07:24
268,22,1,9,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,07:24,10/7/2021 07:24
269,22,1,10,2, Water Footprint,prompt,bot,main_topic,water,0,start,10/7/2021,07:25,10/7/2021 07:25
270,22,1,11,3, WF Definition,prompt,bot,main_topic,water,0,start,10/7/2021,07:25,10/7/2021 07:25
271,22,1,12,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/7/2021,07:25,10/7/2021 07:25
272,22,1,13,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/7/2021,07:26,10/7/2021 07:26
273,22,1,14,3, WF Impact,prompt,bot,main_topic,water,0,start,10/7/2021,07:26,10/7/2021 07:26
274,22,1,15,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/7/2021,07:27,10/7/2021 07:27
275,22,1,16,4, Let's look at the whole list of SDGs,prompt,bot,main_topic,water,0,assign,10/7/2021,07:27,10/7/2021 07:27
276,22,1,17,5, 14 -Life Below Water,prompt,bot,sustainability,choose-sdg,0,start,10/7/2021,07:28,10/7/2021 07:28
277,22,1,18,6, Yes explore other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/7/2021,07:28,10/7/2021 07:28
278,22,1,19,6, Go -->Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/7/2021,07:28,10/7/2021 07:28
279,22,1,20,7, 6 -Clean Water and Sanitation,prompt,bot,sustainability,choose-sdg,0,start,10/7/2021,07:28,10/7/2021 07:28
280,22,1,21,8, No,prompt,bot,sustainability,choose-sdg,0,assign,10/7/2021,07:29,10/7/2021 07:29
281,22,1,22,8, No,prompt,bot,sustainability,choose-sdg,0,end,10/7/2021,07:29,10/7/2021 07:29
282,22,1,23,8, End,prompt,bot,end,bot,1,end,10/7/2021,10:05,10/7/2021 10:05
283,23,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/7/2021,10:05,10/7/2021 10:05
284,23,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/7/2021,10:06,10/7/2021 10:06
285,23,1,3,2, Water Footprint,prompt,bot,main_topic,water,0,start,10/7/2021,10:06,10/7/2021 10:06
286,23,1,4,3, WF Sustainability,prompt,bot,main_topic,water,-1,abort,10/7/2021,10:06,10/7/2021 10:06
287,24,1,1,1, Yes ,prompt,bot,top,top,0,start,10/11/2021,09:04,10/11/2021 09:04
288,24,1,2,1, Go --> Top Help,bot_move,bot,top,top,0,start,10/11/2021,09:04,10/11/2021 09:04
289,24,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/11/2021,09:04,10/11/2021 09:04
290,24,1,4,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/11/2021,09:04,10/11/2021 09:04
291,24,1,5,4, Water footprint,prompt,bot,writing,check-choose,0,assign,10/11/2021,09:04,10/11/2021 09:04
292,24,1,6,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/11/2021,09:04,10/11/2021 09:04
293,24,1,7,3, WF Impact,prompt,bot,main_topic,water,0,start,10/11/2021,09:04,10/11/2021 09:04
294,24,1,8,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/11/2021,09:05,10/11/2021 09:05
295,24,1,9,4, 14 - Life Below Water SDG,prompt,bot,sustainability,choose-sdg,0,start,10/11/2021,09:05,10/11/2021 09:05
296,24,1,10,5, Yes explore SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,09:05,10/11/2021 09:05
297,24,1,11,5, Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/11/2021,09:05,10/11/2021 09:05
298,24,1,12,6, 15 -Life on Land,prompt,bot,sustainability,choose-sdg,0,start,10/11/2021,09:05,10/11/2021 09:05
299,24,1,13,7," Yes, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,09:05,10/11/2021 09:05
300,24,1,14,5, Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/11/2021,09:06,10/11/2021 09:06
301,24,1,15,6, 15 -Life on Land,prompt,bot,sustainability,choose-sdg,0,start,10/11/2021,09:06,10/11/2021 09:06
302,24,1,16,7," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,09:06,10/11/2021 09:06
303,24,1,17,7," Yes, other topics",prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,09:07,10/11/2021 09:07
304,24,1,18,1, Go --> Top help,bot_move,bot,top,top,0,start,10/11/2021,09:07,10/11/2021 09:07
305,24,1,19,2, Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/11/2021,09:07,10/11/2021 09:07
306,24,1,20,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/11/2021,09:07,10/11/2021 09:07
307,24,1,21,4, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/11/2021,09:07,10/11/2021 09:07
308,24,1,22,5," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/11/2021,09:08,10/11/2021 09:08
309,24,1,23,5," No, topics",prompt,bot,sustainability,choose-sdg,1,end,10/11/2021,09:08,10/11/2021 09:08
310,24,1,24,3, Linger I'm done with Carbon Footprint,prompt,bot,main_topic,carbon-foot,1,end,10/11/2021,09:08,10/11/2021 09:08
311,24,1,25,3, Linger No SDGs,prompt,bot,sustainability,choose-sdg,1,end,10/11/2021,09:08,10/11/2021 09:08
312,24,1,26,3, End,prompt,bot,end,bot,1,end,10/11/2021,09:08,10/11/2021 09:08
313,25,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/8/2021,16:17,10/8/2021 16:17
314,25,1,2,1, Go --> Top Help,bot_move,bot,top,top,0,start,10/8/2021,16:17,10/8/2021 16:17
315,25,1,3,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/8/2021,16:17,10/8/2021 16:17
316,25,1,4,3, CF Definition,prompt,bot,main_topic,carbon-foot,0,start,10/8/2021,16:18,10/8/2021 16:18
317,25,1,5,3, CF Impact,prompt,bot,main_topic,carbon-foot,0,start,10/8/2021,16:18,10/8/2021 16:18
318,25,1,6,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/8/2021,16:18,10/8/2021 16:18
319,25,1,7,4, 7 -Affordable and Clean Energy,prompt,bot,sustainability,choose-sdg,0,start,10/8/2021,16:19,10/8/2021 16:19
320,25,1,8,5," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/8/2021,16:20,10/8/2021 16:20
321,25,1,9,5," No, topics",prompt,bot,sustainability,choose-sdg,1,end,10/8/2021,16:20,10/8/2021 16:20
322,25,1,10,3, Linger I'm done with carbon footprint,prompt,bot,main_topic,carbon-foot,1,end,10/8/2021,16:21,10/8/2021 16:21
323,25,1,11,3, Linger No SDGs,prompt,bot,sustainability,choose-sdg,0,resume,10/8/2021,16:21,10/8/2021 16:21
324,25,1,12,3, Linger No,prompt,bot,sustainability,choose-sdg,1,end,10/8/2021,16:21,10/8/2021 16:21
325,25,1,13,3, End,prompt,bot,end,bot,1,end,10/8/2021,16:21,10/8/2021 16:21
326,26,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/9/2021,14:44,10/9/2021 14:44
327,26,1,2,1, Go --> Top Help,bot_move,bot,top,top,0,start,10/9/2021,14:44,10/9/2021 14:44
328,26,1,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/9/2021,14:44,10/9/2021 14:44
329,26,1,4,3, WF Impact,prompt,bot,main_topic,water,0,start,10/9/2021,14:45,10/9/2021 14:45
330,26,1,5,3, WF Sustainability,prompt,bot,main_topic,water,-1,abort,10/9/2021,14:45,10/9/2021 14:45
331,27,1,1,1,"""How do I pick a topic that is specific enough for the paper?""",query,user,user_write,writing,0,start,10/9/2021,16:12,10/9/2021 16:12
332,27,1,2,1, Route --> Check and choose,bot_match,bot,writing,check-choose,0,assign,10/9/2021,16:12,10/9/2021 16:12
333,27,1,3,2, I have an idea,prompt,bot,writing,check-choose,0,assign,10/9/2021,16:12,10/9/2021 16:12
334,27,1,4,3," Yes, main topic",prompt,bot,writing,check-choose,0,assign,10/9/2021,16:12,10/9/2021 16:12
335,27,1,5,3," Yes, sustainability",prompt,bot,writing,check-choose,0,assign,10/9/2021,16:13,10/9/2021 16:13
336,27,1,6,3," Yes, chemistry",prompt,bot,writing,check-choose,0,assign,10/9/2021,16:13,10/9/2021 16:13
337,27,1,7,3," No, explore",prompt,bot,writing,check-choose,1,end,10/9/2021,16:13,10/9/2021 16:13
338,27,1,8,1, Restart,prompt,bot,top,top,0,start,10/9/2021,16:13,10/9/2021 16:13
339,27,1,9,1, Yes,prompt,bot,top,top,0,assign,10/9/2021,16:13,10/9/2021 16:13
340,27,1,10,1, Go --> Top help,bot_move,bot,top,top,0,start,10/9/2021,16:14,10/9/2021 16:14
341,27,1,11,2, Understanding sustainability,prompt,bot,sustainability,general,0,start,10/9/2021,16:14,10/9/2021 16:14
342,27,1,12,3, Review definition,prompt,bot,sustainability,definition,0,assign,10/9/2021,16:14,10/9/2021 16:14
343,27,1,13,4, No other information,prompt,bot,sustainability,definition,0,end,10/9/2021,16:14,10/9/2021 16:14
344,27,1,14,4, End,prompt,bot,end,bot,1,end,10/9/2021,16:14,10/9/2021 16:14
345,28,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/9/2021,21:03,10/9/2021 21:03
346,28,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/9/2021,21:03,10/9/2021 21:03
347,28,1,3,2, Water Footprint,prompt,bot,main_topic,water,0,start,10/9/2021,21:04,10/9/2021 21:04
348,28,1,4,3, WF Definition,prompt,bot,main_topic,water,0,start,10/9/2021,21:04,10/9/2021 21:04
349,28,1,5,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/9/2021,21:05,10/9/2021 21:05
350,28,1,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/9/2021,21:05,10/9/2021 21:05
351,28,1,7,3, WF Impact,prompt,bot,main_topic,water,0,start,10/9/2021,21:06,10/9/2021 21:06
352,28,1,8,3, WF Sustainability,prompt,bot,main_topic,water,-1,abort,10/9/2021,21:06,10/9/2021 21:06
353,29,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/10/2021,09:12,10/10/2021 09:12
354,29,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,09:16,10/10/2021 09:16
355,29,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/10/2021,09:21,10/10/2021 09:21
356,29,1,4,3, I need inspiration,prompt,bot,writing,check-choose,-1,abort,10/10/2021,09:26,10/10/2021 09:26
357,30,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/10/2021,11:11,10/10/2021 11:11
358,30,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,11:11,10/10/2021 11:11
359,30,1,3,2, FAQs about technical details,prompt,bot,writing,faq,0,start,10/10/2021,11:11,10/10/2021 11:11
360,30,1,4,3, Submission requirements,prompt,bot,writing,faq,0,start,10/10/2021,11:11,10/10/2021 11:11
361,30,1,5,4, Yes,prompt,bot,writing,faq,0,assign,10/10/2021,11:11,10/10/2021 11:11
362,30,1,6,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/10/2021,11:11,10/10/2021 11:11
363,30,1,7,3, Paper tone,prompt,bot,writing,faq,0,start,10/10/2021,11:12,10/10/2021 11:12
364,30,1,8,4, Yes,prompt,bot,writing,faq,0,assign,10/10/2021,11:12,10/10/2021 11:12
365,30,1,9,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/10/2021,11:12,10/10/2021 11:12
366,30,1,10,3, Paper length,prompt,bot,writing,faq,0,start,10/10/2021,11:12,10/10/2021 11:12
367,30,1,11,4, Yes,prompt,bot,writing,faq,0,assign,10/10/2021,11:12,10/10/2021 11:12
368,30,1,12,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/10/2021,11:13,10/10/2021 11:13
369,30,1,13,3, References,prompt,bot,writing,faq,0,start,10/10/2021,11:13,10/10/2021 11:13
370,30,1,14,4," No, I'm good",prompt,bot,writing,faq,0,assign,10/10/2021,11:13,10/10/2021 11:13
371,30,1,15,4,"""From the top""",query,user,user_chat,general,0,start,10/10/2021,11:13,10/10/2021 11:13
372,30,1,16,4,no match,bot_nomatch,bot,outscope,bot,0,skip,10/10/2021,11:13,10/10/2021 11:13
373,30,1,17,4,"""can I explore more options""",query,user,user_chat,general,0,assign,10/10/2021,11:13,10/10/2021 11:13
374,30,1,18,1, Route --> top help,bot_match,bot,top,top,0,start,10/10/2021,11:14,10/10/2021 11:14
375,30,1,19,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/10/2021,11:14,10/10/2021 11:14
376,30,1,20,3, Carbon footprint,prompt,bot,main_topic,carbon-foot,0,start,10/10/2021,11:14,10/10/2021 11:14
377,30,1,21,4, CF Impact,prompt,bot,main_topic,carbon-foot,0,start,10/10/2021,11:14,10/10/2021 11:14
378,30,1,22,4, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/10/2021,11:15,10/10/2021 11:15
379,30,1,23,5, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/10/2021,11:15,10/10/2021 11:15
380,30,1,24,6," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/10/2021,11:15,10/10/2021 11:15
381,30,1,25,6," Yes, topics",prompt,bot,sustainability,choose-sdg,0,assign,10/10/2021,11:15,10/10/2021 11:15
382,30,1,26,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,11:15,10/10/2021 11:15
383,30,1,27,2, Water Footprint,prompt,bot,main_topic,water,0,start,10/10/2021,11:16,10/10/2021 11:16
384,30,1,28,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/10/2021,11:16,10/10/2021 11:16
385,30,1,29,4, Let's look at the whole list of SDGs,prompt,bot,main_topic,water,0,assign,10/10/2021,11:16,10/10/2021 11:16
386,30,1,30,,Go --> Explore SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/10/2021,11:16,10/10/2021 11:16
387,30,1,31,5, 1 -No Poverty,prompt,bot,sustainability,choose-sdg,0,start,10/10/2021,11:16,10/10/2021 11:16
388,30,1,32,6," No, SDGs",prompt,bot,sustainability,choose-sdg,0,assign,10/10/2021,11:17,10/10/2021 11:17
389,30,1,33,6," Yes, topics",prompt,bot,sustainability,choose-sdg,0,assign,10/10/2021,11:17,10/10/2021 11:17
390,30,1,34,1, Go --> top help,bot_move,bot,top,top,0,start,10/10/2021,11:17,10/10/2021 11:17
391,30,1,35,2, Incorporating science,prompt,bot,science,general,0,start,10/10/2021,11:18,10/10/2021 11:18
392,30,1,36,3, How much science,prompt,bot,science,how-much,0,assign,10/10/2021,11:18,10/10/2021 11:18
393,30,1,37,4," No, review paper topic",prompt,bot,science,how-much,0,assign,10/10/2021,11:19,10/10/2021 11:19
394,30,1,38,4," Yes, explore other modules",prompt,bot,science,how-much,0,assign,10/10/2021,11:19,10/10/2021 11:19
395,30,1,39,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,11:19,10/10/2021 11:19
396,30,1,40,2, Incorporating science,prompt,bot,science,general,0,start,10/10/2021,11:19,10/10/2021 11:19
397,30,1,41,3, Level of science,prompt,bot,science,level,0,start,10/10/2021,11:19,10/10/2021 11:19
398,30,1,42,4, Yes helps,prompt,bot,science,level,0,assign,10/10/2021,11:20,10/10/2021 11:20
399,30,1,43,4, No additional questions,prompt,bot,science,level,0,assign,10/10/2021,11:20,10/10/2021 11:20
400,30,1,44,2,No other module,prompt,bot,science,level,1,end,10/10/2021,11:21,10/10/2021 11:21
401,30,1,45,2, Linger I'm done (water footprint),prompt,bot,main_topic,water,1,end,10/10/2021,11:21,10/10/2021 11:21
402,30,1,46,2, Linger I'm done with carbon footprint,prompt,bot,main_topic,carbon-foot,1,end,10/10/2021,11:21,10/10/2021 11:21
403,30,1,47,2, Linger No SDGs,prompt,bot,sustainability,choose-sdg,0,resume,10/10/2021,11:21,10/10/2021 11:21
404,30,1,48,2, Linger No,prompt,bot,sustainability,choose-sdg,1,end,10/10/2021,11:21,10/10/2021 11:21
405,30,1,49,2, End,prompt,bot,end,bot,1,end,10/10/2021,11:22,10/10/2021 11:22
406,31,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/10/2021,16:06,10/10/2021 16:06
407,31,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,16:07,10/10/2021 16:07
408,31,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/10/2021,16:08,10/10/2021 16:08
409,31,1,4,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/10/2021,16:09,10/10/2021 16:09
410,31,1,5,4, Water footprint,prompt,bot,writing,check-choose,0,assign,10/10/2021,16:10,10/10/2021 16:10
411,31,1,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/10/2021,16:11,10/10/2021 16:11
412,31,1,7,3, WF Definition,prompt,bot,main_topic,water,-1,abort,10/10/2021,16:12,10/10/2021 16:12
413,32,1,1,1, Yes ,prompt,bot,top,top,0,start,10/10/2021,19:05,10/10/2021 19:05
414,32,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,19:05,10/10/2021 19:05
415,32,1,3,2, FAQs about technical details,prompt,bot,writing,faq,0,start,10/10/2021,19:05,10/10/2021 19:05
416,32,1,4,3, Paper tone,prompt,bot,writing,faq,0,start,10/10/2021,19:05,10/10/2021 19:05
417,32,1,5,4, No other requirements,prompt,bot,writing,faq,0,assign,10/10/2021,19:05,10/10/2021 19:05
418,32,1,6,4, Yes other topics,prompt,bot,writing,faq,0,assign,10/10/2021,19:05,10/10/2021 19:05
419,32,1,7,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,19:05,10/10/2021 19:05
420,32,1,8,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/10/2021,19:06,10/10/2021 19:06
421,32,1,9,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/10/2021,19:06,10/10/2021 19:06
422,32,1,10,4," Yes, main topic",prompt,bot,writing,check-choose,0,assign,10/10/2021,19:06,10/10/2021 19:06
423,32,1,11,4," Yes, sustainability",prompt,bot,writing,check-choose,0,assign,10/10/2021,19:06,10/10/2021 19:06
424,32,1,12,4," Yes, chemistry",prompt,bot,writing,check-choose,0,assign,10/10/2021,19:06,10/10/2021 19:06
425,32,1,13,4, Yes explore other modules ,prompt,bot,writing,check-choose,0,assign,10/10/2021,19:06,10/10/2021 19:06
426,32,1,14,1, Go --> Top help,bot_move,bot,top,top,0,start,10/10/2021,19:06,10/10/2021 19:06
427,32,1,15,2, Water Footprint,prompt,bot,main_topic,water,0,start,10/10/2021,19:06,10/10/2021 19:06
428,32,1,16,3, WF Impact,prompt,bot,main_topic,water,0,start,10/10/2021,19:07,10/10/2021 19:07
429,32,1,17,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/10/2021,19:07,10/10/2021 19:07
430,32,1,18,4, 6 -Clean Water SDG,prompt,bot,sustainability,choose-sdg,0,start,10/10/2021,19:07,10/10/2021 19:07
